CODGEO_STR;VAC;TOTAL;taux_vacance
01371;21.545878366734378;494.60480897009325;4.35618052553896
01372;24.237205987170405;233.58730402350082;10.376080193438913
01373;61.08752327746755;531.4261883298778;11.495015604979564
01374;72.84622815491377;953.2102867850291;7.642199120679683
01375;23.262836340614008;352.14443112005415;6.606049758226383
01376;95.99939314316384;1620.260180598695;5.924936889314378
01378;71.64154803327548;1253.2249812608861;5.716575164436635
01379;20.945169712793756;358.00511700082154;5.850522441763226
01380;40.70217917675542;357.4763656167688;11.385977673385558
01381;19.263875470521008;361.7571093667418;5.325085526098587
01382;4.57142857142858;113.24945860957553;4.036600816952651
01383;52.55095923261399;718.8218000918783;7.3107074974488855
01384;200.38036640159083;1342.5988659732093;14.924812725529987
01385;16.699326468212742;424.22232315241;3.9364563241555746
01386;47.73693379790934;566.743701841033;8.423019725290066
01387;2.04;96.49749999999999;2.1140444052954743
01388;79.4600173801867;581.4827408932128;13.665068933624505
01389;56.06716288845314;810.5215161655292;6.917418201764651
01390;38.475660639777395;556.7685078244115;6.910531055379213
01391;18.049173049173017;169.96909451855788;10.619091135537195
01392;19.71987413204516;296.93539268724317;6.6411329257795
01393;17.95040352477424;242.03525303039055;7.416441737320119
01396;51.151539113435135;534.7320040482889;9.565827129512131
01397;34.00654003132056;515.3173041847892;6.599145760322857
01398;21.23147956950892;553.1373485043167;3.8383738915693972
01399;66.71243664621532;844.2051740612943;7.902396087585648
01400;10.96422073984231;95.58444285546182;11.470716794805066
01401;57.44970414201158;972.6115819280475;5.906746866835237
01402;33.34034788472583;372.6479708071882;8.946874931992173
01403;48.623376623376465;675.4371418482378;7.198801133488973
01404;4.924573640305475;150.23681131795973;3.277874175512921
01405;31.33619034513473;550.9301830582276;5.687869590151466
01406;6.997483824586601;96.45401885685483;7.254735372894523
01407;73.89177123660535;612.595148941284;12.062088863143728
01408;48.1297297297296;358.1200631460979;13.439551335635361
01410;13.08483451213312;160.20044962937277;8.16778888099576
01411;25.97156138911674;170.0607319090552;15.271933207370747
01412;10.222421372507112;231.45897031287478;4.416515531322441
01415;10.0;275.10596749672237;3.6349629530006977
01416;194.77064395807128;749.3379852759393;25.992362296480692
01418;16.0117121681209;381.85201312293583;4.193172123716417
01419;205.51033741660618;3011.562735957071;6.824043044592104
01420;117.21593291404596;945.6567872007167;12.395187609346344
01421;40.68923674311377;390.4371534665871;10.421456150329165
01422;41.894494798196725;647.8045205246372;6.46715073310505
01423;16.54021126204094;413.07118955257886;4.004203556282052
01424;31.64944134078209;723.9628551448537;4.371694088427994
01425;7.46367521367519;132.86777875839974;5.617370353761066
01426;108.6605504587155;1261.7145211451616;8.612134412156298
01427;323.4857711127226;3437.1047006147764;9.411577455143059
01428;2.07709090909092;53.018124098124105;3.9176997383889183
01429;18.28563525329823;323.6351052218012;5.65007780622757
01430;37.91640866873082;326.83640117312507;11.601036032900911
01431;63.77290505573258;637.6739201252241;10.000864555227395
01432;11.66991202257993;182.32421113421734;6.4006376059343895
01433;9.0;125.08061905369556;7.195359335514969
01434;12.359420289855121;201.96732880634985;6.119514657593738
01435;45.04629629629617;950.0392220882684;4.741519639292419
01436;32.81676891303071;268.6542999120623;12.215240524262038
01437;7.0;108.38565022421518;6.458419528340922
01439;3.33333333333334;51.58333333333336;6.462035541195486
01441;23.87223921168866;313.63457314645956;7.611482041726604
01443;240.57076811787232;2478.562432890228;9.706060453653572
01444;90.51470345692015;672.9678228057603;13.450078947243446
01445;20.780141843971595;283.4458035777367;7.331257539070435
01446;41.22712187327139;658.7276827133496;6.25859865239817
01447;119.4857028407077;676.5704270468061;17.660497424082873
01448;16.32921465968582;192.9066452998397;8.464827447652157
01449;23.804446086314027;335.0552905999639;7.104632206728866
01450;90.9095311310538;1577.3862101765906;5.763302008382357
01451;169.07719231628562;2863.7742180412765;5.903998689950098
01452;75.21834061135345;669.8450498240599;11.229214970105422
01453;40.52959601061232;452.25731035680826;8.961623191593413
01454;46.93963228461461;494.74261975466527;9.4876872156054
01456;1.0;51.0;1.9607843137254901
01457;119.45345658416612;1497.1858010353365;7.9785325576532635
02001;29.873417721519;235.98661458150323;12.658945836608689
02002;23.52787716159809;263.0236150362615;8.945157703179786
02003;29.616023236121297;461.14539963381384;6.4222744625965635
02004;9.0;105.43243243243248;8.536272750576773
02005;5.54806828391734;156.119379619347;3.553734518702763
02006;15.0;143.0803559944007;10.483619428922172
02007;2.0;55.830508474576256;3.5822707953855506
02008;14.25;133.31377911202156;10.689067622954369
02009;10.951327433628329;220.8602022080242;4.958488366914322
02010;2.0;73.50306748466255;2.7209748768884077
02011;57.384414833380134;546.130200684732;10.507460448338545
02012;6.17142857142858;37.96056338028167;16.257473603867222
